booker,game_teams,game_time,log,team1,team2,url
1xBet,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:10",08/13/19 04:51 PM,3.42,1.36,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-QJNVjQCS/
Asianodds,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:10",08/13/19 04:51 PM,3.41,1.38,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-QJNVjQCS/
Bethard,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:10",08/13/19 04:51 PM,3.25,1.34,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-QJNVjQCS/
Pinnacle,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:10",08/13/19 04:51 PM,3.41,1.38,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-QJNVjQCS/
best deal,"Miami Marlins - Los Angeles Dodgers Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:10",08/13/19 04:51 PM,3.42,1.38,https://www.oddsportal.com/baseball/usa/mlb/miami-marlins-los-angeles-dodgers-QJNVjQCS/
1xBet,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:20",08/13/19 04:51 PM,1.71,2.24,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-tpT0o4zj/
Asianodds,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:20",08/13/19 04:51 PM,1.71,2.29,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-tpT0o4zj/
Bethard,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:20",08/13/19 04:51 PM,1.67,2.2,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-tpT0o4zj/
Pinnacle,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:20",08/13/19 04:51 PM,1.71,2.29,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-tpT0o4zj/
best deal,"Atlanta Braves - New York Mets Betting Odds, Baseball - MLB","Tomorrow, 14 Aug  2019, 23:20",08/13/19 04:51 PM,1.71,2.29,https://www.oddsportal.com/baseball/usa/mlb/atlanta-braves-new-york-mets-tpT0o4zj/
1xBet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:07",08/13/19 04:51 PM,1.86,1.98,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-KzS4pOkd/
Asianodds,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:07",08/13/19 04:51 PM,1.88,2.04,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-KzS4pOkd/
Bethard,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:07",08/13/19 04:51 PM,1.83,2.0,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-KzS4pOkd/
Pinnacle,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:07",08/13/19 04:51 PM,1.88,2.04,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-KzS4pOkd/
best deal,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:07",08/13/19 04:51 PM,1.88,2.04,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-KzS4pOkd/
1xBet,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:15",08/13/19 04:51 PM,2.05,1.82,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-jsBgiZ6B/
Asianodds,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:15",08/13/19 04:51 PM,2.15,1.81,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-jsBgiZ6B/
Bethard,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:15",08/13/19 04:51 PM,2.05,1.74,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-jsBgiZ6B/
Pinnacle,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:15",08/13/19 04:51 PM,2.15,1.81,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-jsBgiZ6B/
best deal,"Kansas City Royals - St.Louis Cardinals Betting Odds, Baseball - MLB","Thursday, 15 Aug  2019, 00:15",08/13/19 04:51 PM,2.15,1.82,https://www.oddsportal.com/baseball/usa/mlb/kansas-city-royals-st-louis-cardinals-jsBgiZ6B/
18bet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.89,1.99,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
1xBet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.87,2.0,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
Asianodds,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.92,2.01,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
bet-at-home,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.8,1.98,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
bet365,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.8,2.05,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
Bethard,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.87,1.95,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
bwin,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.91,1.91,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
Coolbet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.92,1.96,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
Pinnacle,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.92,2.01,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
Unibet,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.88,2.0,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
best deal,"Colorado Rockies - Arizona Diamondbacks Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 00:40",08/13/19 04:58 PM,1.92,2.05,https://www.oddsportal.com/baseball/usa/mlb/colorado-rockies-arizona-diamondbacks-EXRQ3iZJ/
18bet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.66,2.33,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
1xBet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.67,2.3,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Asianodds,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.72,2.27,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
bet-at-home,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.62,2.26,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
bet365,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.62,2.4,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Bethard,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.67,2.2,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
bwin,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.67,2.25,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Coolbet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.67,2.32,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Pinnacle,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.73,2.26,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Unibet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.65,2.35,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
best deal,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 04:58 PM,1.73,2.4,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
18bet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.81,2.1,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
1xBet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.82,2.06,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Asianodds,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.83,2.12,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bet-at-home,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.75,2.04,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bet365,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,2.0,1.83,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Bethard,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.77,2.05,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bwin,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.75,2.1,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Coolbet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.82,2.08,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Pinnacle,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.83,2.11,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Unibet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,1.82,2.07,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
best deal,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 04:58 PM,2.0,2.12,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
18bet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.69,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
1xBet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.58,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Asianodds,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.83,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bet-at-home,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.46,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bet365,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.75,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Bethard,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.6,1.29,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bwin,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.75,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Coolbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.6,1.33,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Marathonbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.58,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Pinnacle,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.66,1.34,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Unibet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.65,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
best deal,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 04:58 PM,3.83,1.34,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
18bet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.32,3.63,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
1xBet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.32,3.6,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Asianodds,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.34,3.67,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bet-at-home,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.28,3.55,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bet365,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.3,3.65,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Bethard,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.31,3.45,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bwin,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.33,3.4,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Coolbet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.33,3.6,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Marathonbet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.31,3.64,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Pinnacle,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.34,3.67,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Unibet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.33,3.55,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
best deal,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.34,3.67,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
18bet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.17,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
1xBet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.13,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Asianodds,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.2,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bet-at-home,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.09,1.72,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bet365,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.2,1.71,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Bethard,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.1,1.71,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bwin,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.1,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Coolbet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.18,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Marathonbet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.15,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Pinnacle,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.2,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Unibet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.18,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
best deal,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,2.2,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
18bet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.74,2.19,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
1xBet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.74,2.17,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Asianodds,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.76,2.21,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bet-at-home,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.69,2.14,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bet365,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.74,2.15,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Bethard,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.71,2.15,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bwin,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 04:58 PM,1.75,2.1,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
